document_id,page,total_pages,status,reason,raw_chars,clean_chars,chunks_generated
european_health_data_space_EU_2025,42,96,INDEXED,,5399,4664,5
european_health_data_space_EU_2025,43,96,INDEXED,,5363,4807,5
european_health_data_space_EU_2025,44,96,INDEXED,,5011,4070,4
european_health_data_space_EU_2025,45,96,INDEXED,,4387,3585,4
european_health_data_space_EU_2025,46,96,INDEXED,,5116,4505,5
european_health_data_space_EU_2025,47,96,INDEXED,,4259,3564,4
european_health_data_space_EU_2025,48,96,INDEXED,,6007,5456,6
european_health_data_space_EU_2025,49,96,INDEXED,,4093,3403,4
european_health_data_space_EU_2025,50,96,INDEXED,,4717,3999,4
european_health_data_space_EU_2025,51,96,INDEXED,,4582,3848,4
european_health_data_space_EU_2025,52,96,INDEXED,,4198,3421,4
european_health_data_space_EU_2025,53,96,INDEXED,,5296,4582,5
european_health_data_space_EU_2025,54,96,INDEXED,,4997,4384,5
european_health_data_space_EU_2025,55,96,INDEXED,,5042,4330,5
european_health_data_space_EU_2025,56,96,INDEXED,,4539,3792,4
european_health_data_space_EU_2025,57,96,INDEXED,,4249,3466,4
european_health_data_space_EU_2025,58,96,INDEXED,,4822,4085,4
european_health_data_space_EU_2025,59,96,INDEXED,,5735,5119,6
european_health_data_space_EU_2025,60,96,INDEXED,,5191,4425,5
european_health_data_space_EU_2025,61,96,INDEXED,,5064,4355,5
european_health_data_space_EU_2025,62,96,INDEXED,,4680,3991,4
european_health_data_space_EU_2025,63,96,INDEXED,,4591,4039,4
european_health_data_space_EU_2025,64,96,INDEXED,,4747,4023,4
european_health_data_space_EU_2025,65,96,INDEXED,,4834,4292,5
european_health_data_space_EU_2025,66,96,INDEXED,,5733,5010,5
european_health_data_space_EU_2025,67,96,INDEXED,,5926,5341,6
european_health_data_space_EU_2025,68,96,INDEXED,,5323,4684,5
european_health_data_space_EU_2025,69,96,INDEXED,,4948,4220,5
european_health_data_space_EU_2025,70,96,INDEXED,,5134,4472,5
european_health_data_space_EU_2025,71,96,INDEXED,,5885,5382,6
european_health_data_space_EU_2025,72,96,INDEXED,,4868,4240,5
european_health_data_space_EU_2025,73,96,INDEXED,,4595,3991,4
european_health_data_space_EU_2025,74,96,INDEXED,,4888,4214,5
european_health_data_space_EU_2025,75,96,INDEXED,,5027,4459,5
european_health_data_space_EU_2025,76,96,INDEXED,,5545,4747,5
european_health_data_space_EU_2025,77,96,INDEXED,,6130,5604,6
european_health_data_space_EU_2025,78,96,INDEXED,,5043,4251,5
european_health_data_space_EU_2025,79,96,INDEXED,,4750,4092,5
european_health_data_space_EU_2025,80,96,INDEXED,,4111,3157,3
european_health_data_space_EU_2025,81,96,INDEXED,,5083,4302,5
european_health_data_space_EU_2025,82,96,INDEXED,,6092,5376,6
european_health_data_space_EU_2025,83,96,INDEXED,,4669,3906,4
european_health_data_space_EU_2025,84,96,INDEXED,,4836,4242,5
european_health_data_space_EU_2025,85,96,INDEXED,,4637,3908,4
european_health_data_space_EU_2025,86,96,INDEXED,,4662,3943,4
european_health_data_space_EU_2025,87,96,INDEXED,,3550,2900,3
european_health_data_space_EU_2025,88,96,INDEXED,,3890,2949,3
european_health_data_space_EU_2025,89,96,INDEXED,,4266,3626,4
european_health_data_space_EU_2025,90,96,INDEXED,,4484,3769,4
european_health_data_space_EU_2025,91,96,INDEXED,,684,305,1
european_health_data_space_EU_2025,92,96,INDEXED,,4583,2752,3
european_health_data_space_EU_2025,93,96,INDEXED,,4981,4167,5
european_health_data_space_EU_2025,94,96,INDEXED,,1714,1249,1
european_health_data_space_EU_2025,95,96,INDEXED,,3196,2649,3
european_health_data_space_EU_2025,96,96,INDEXED,,1692,1286,1
gdpr_regulation_EU_2016,1,88,INDEXED,,3393,2701,3
gdpr_regulation_EU_2016,2,88,INDEXED,,6083,5334,6
gdpr_regulation_EU_2016,3,88,INDEXED,,5736,5059,5
gdpr_regulation_EU_2016,4,88,INDEXED,,6297,5539,6
gdpr_regulation_EU_2016,5,88,INDEXED,,5513,4858,5
gdpr_regulation_EU_2016,6,88,INDEXED,,5678,4982,5
gdpr_regulation_EU_2016,7,88,INDEXED,,6184,5451,6
gdpr_regulation_EU_2016,8,88,INDEXED,,5464,4811,5
gdpr_regulation_EU_2016,9,88,INDEXED,,6060,5328,6
gdpr_regulation_EU_2016,10,88,INDEXED,,6591,5797,6
gdpr_regulation_EU_2016,11,88,INDEXED,,5343,4707,5
gdpr_regulation_EU_2016,12,88,INDEXED,,6177,5441,6
gdpr_regulation_EU_2016,13,88,INDEXED,,6140,5426,6
gdpr_regulation_EU_2016,14,88,INDEXED,,6105,5383,6
gdpr_regulation_EU_2016,15,88,INDEXED,,6072,5348,6
gdpr_regulation_EU_2016,16,88,INDEXED,,6208,5459,6
gdpr_regulation_EU_2016,17,88,INDEXED,,5742,5047,6
gdpr_regulation_EU_2016,18,88,INDEXED,,5787,5099,6
gdpr_regulation_EU_2016,19,88,INDEXED,,5660,4985,5
gdpr_regulation_EU_2016,20,88,INDEXED,,6226,5453,6
gdpr_regulation_EU_2016,21,88,INDEXED,,6169,5414,6
gdpr_regulation_EU_2016,22,88,INDEXED,,5995,5285,6
gdpr_regulation_EU_2016,23,88,INDEXED,,6061,5349,6
gdpr_regulation_EU_2016,24,88,INDEXED,,5952,5253,6
gdpr_regulation_EU_2016,25,88,INDEXED,,5576,4903,5
gdpr_regulation_EU_2016,26,88,INDEXED,,6636,5849,7
gdpr_regulation_EU_2016,27,88,INDEXED,,5721,5042,5
gdpr_regulation_EU_2016,28,88,INDEXED,,6262,5508,6
gdpr_regulation_EU_2016,29,88,INDEXED,,6146,5407,6
gdpr_regulation_EU_2016,30,88,INDEXED,,5701,5041,5
gdpr_regulation_EU_2016,31,88,INDEXED,,5441,4765,5
gdpr_regulation_EU_2016,32,88,INDEXED,,3135,2357,3
gdpr_regulation_EU_2016,33,88,INDEXED,,4156,3555,4
gdpr_regulation_EU_2016,34,88,INDEXED,,4539,3962,5
gdpr_regulation_EU_2016,35,88,INDEXED,,3975,3252,4
gdpr_regulation_EU_2016,36,88,INDEXED,,4343,3793,4
gdpr_regulation_EU_2016,37,88,INDEXED,,3903,3322,4
gdpr_regulation_EU_2016,38,88,INDEXED,,4355,3799,4
gdpr_regulation_EU_2016,39,88,INDEXED,,4198,3360,4
gdpr_regulation_EU_2016,40,88,INDEXED,,4095,3588,4
gdpr_regulation_EU_2016,41,88,INDEXED,,3853,3347,4
gdpr_regulation_EU_2016,42,88,INDEXED,,4498,4016,5
gdpr_regulation_EU_2016,43,88,INDEXED,,3845,3062,3
gdpr_regulation_EU_2016,44,88,INDEXED,,3992,3433,4
gdpr_regulation_EU_2016,45,88,INDEXED,,3822,3061,3
gdpr_regulation_EU_2016,46,88,INDEXED,,3566,2899,3
gdpr_regulation_EU_2016,47,88,INDEXED,,3439,2754,3
gdpr_regulation_EU_2016,48,88,INDEXED,,4126,3451,4
gdpr_regulation_EU_2016,49,88,INDEXED,,4381,3829,4
gdpr_regulation_EU_2016,50,88,INDEXED,,3971,3402,4
gdpr_regulation_EU_2016,51,88,INDEXED,,3927,3224,4
gdpr_regulation_EU_2016,52,88,INDEXED,,4059,3464,4
gdpr_regulation_EU_2016,53,88,INDEXED,,4473,3892,4
gdpr_regulation_EU_2016,54,88,INDEXED,,4529,3969,4
gdpr_regulation_EU_2016,55,88,INDEXED,,3776,3115,4
gdpr_regulation_EU_2016,56,88,INDEXED,,3932,3260,4
gdpr_regulation_EU_2016,57,88,INDEXED,,4589,4150,5
gdpr_regulation_EU_2016,58,88,INDEXED,,3857,3258,4
gdpr_regulation_EU_2016,59,88,INDEXED,,4572,4026,4
gdpr_regulation_EU_2016,60,88,INDEXED,,4795,4200,5
gdpr_regulation_EU_2016,61,88,INDEXED,,5474,4898,5
gdpr_regulation_EU_2016,62,88,INDEXED,,3965,3325,4
gdpr_regulation_EU_2016,63,88,INDEXED,,4747,4220,5
gdpr_regulation_EU_2016,64,88,INDEXED,,4707,4078,5
gdpr_regulation_EU_2016,65,88,INDEXED,,3996,3245,4
gdpr_regulation_EU_2016,66,88,INDEXED,,3257,2621,3
gdpr_regulation_EU_2016,67,88,INDEXED,,4087,3411,4
gdpr_regulation_EU_2016,68,88,INDEXED,,4191,3613,4
gdpr_regulation_EU_2016,69,88,INDEXED,,3437,2901,3
gdpr_regulation_EU_2016,70,88,INDEXED,,4277,3697,4
gdpr_regulation_EU_2016,71,88,INDEXED,,5016,4303,5
gdpr_regulation_EU_2016,72,88,INDEXED,,4594,3963,4
gdpr_regulation_EU_2016,73,88,INDEXED,,4643,3945,5
gdpr_regulation_EU_2016,74,88,INDEXED,,4364,3831,4
gdpr_regulation_EU_2016,75,88,INDEXED,,5047,4522,5
gdpr_regulation_EU_2016,76,88,INDEXED,,3383,2528,3
gdpr_regulation_EU_2016,77,88,INDEXED,,4924,4370,5
gdpr_regulation_EU_2016,78,88,INDEXED,,3489,2756,3
gdpr_regulation_EU_2016,79,88,INDEXED,,3049,2329,3
gdpr_regulation_EU_2016,80,88,INDEXED,,3939,3236,4
gdpr_regulation_EU_2016,81,88,INDEXED,,4380,3689,4
gdpr_regulation_EU_2016,82,88,INDEXED,,3830,3318,4
gdpr_regulation_EU_2016,83,88,INDEXED,,4148,3464,4
gdpr_regulation_EU_2016,84,88,INDEXED,,4566,3784,4
gdpr_regulation_EU_2016,85,88,INDEXED,,4152,3402,4
gdpr_regulation_EU_2016,86,88,INDEXED,,3447,2685,3
gdpr_regulation_EU_2016,87,88,INDEXED,,3212,2470,3
gdpr_regulation_EU_2016,88,88,INDEXED,,592,293,1
global_digital_health_strategy_WHO_2020_2027,1,60,NONINFORMATIVE_REMOVED,boilerplate_or_url_only,96,43,0
global_digital_health_strategy_WHO_2020_2027,2,60,NONINFORMATIVE_REMOVED,copyright_or_disclaimer,3385,3352,0
global_digital_health_strategy_WHO_2020_2027,3,60,NONINFORMATIVE_REMOVED,toc_start,2549,1326,0
global_digital_health_strategy_WHO_2020_2027,4,60,NONINFORMATIVE_REMOVED,acknowledgements,2945,2185,0
global_digital_health_strategy_WHO_2020_2027,5,60,NONINFORMATIVE_REMOVED,acknowledgements,1582,1493,0
global_digital_health_strategy_WHO_2020_2027,6,60,INDEXED,,3118,2450,3
global_digital_health_strategy_WHO_2020_2027,7,60,INDEXED,,2526,2144,2
global_digital_health_strategy_WHO_2020_2027,8,60,NONINFORMATIVE_REMOVED,photo_credit_only,114,42,0
global_digital_health_strategy_WHO_2020_2027,9,60,INDEXED,,3091,2344,3
global_digital_health_strategy_WHO_2020_2027,10,60,INDEXED,,3124,2338,3
global_digital_health_strategy_WHO_2020_2027,11,60,NONINFORMATIVE_REMOVED,photo_credit_only,170,49,0
global_digital_health_strategy_WHO_2020_2027,12,60,INDEXED,,2445,2354,3
global_digital_health_strategy_WHO_2020_2027,13,60,INDEXED,,3613,2728,3
global_digital_health_strategy_WHO_2020_2027,14,60,INDEXED,,2428,2338,4
global_digital_health_strategy_WHO_2020_2027,15,60,INDEXED,,727,635,1
global_digital_health_strategy_WHO_2020_2027,16,60,NONINFORMATIVE_REMOVED,photo_credit_only,118,46,0
global_digital_health_strategy_WHO_2020_2027,17,60,INDEXED,,2537,1917,2
global_digital_health_strategy_WHO_2020_2027,18,60,INDEXED,,2583,1877,2
global_digital_health_strategy_WHO_2020_2027,19,60,INDEXED,,995,688,1
global_digital_health_strategy_WHO_2020_2027,20,60,NONINFORMATIVE_REMOVED,photo_credit_only,116,44,0
global_digital_health_strategy_WHO_2020_2027,21,60,INDEXED,,2723,2087,2
global_digital_health_strategy_WHO_2020_2027,22,60,INDEXED,,1874,1705,2
global_digital_health_strategy_WHO_2020_2027,23,60,INDEXED,,2917,2155,3
global_digital_health_strategy_WHO_2020_2027,24,60,INDEXED,,2014,1844,2
global_digital_health_strategy_WHO_2020_2027,25,60,INDEXED,,2581,1806,2
global_digital_health_strategy_WHO_2020_2027,26,60,INDEXED,,2142,2005,2
global_digital_health_strategy_WHO_2020_2027,27,60,INDEXED,,1789,1607,2
global_digital_health_strategy_WHO_2020_2027,28,60,INDEXED,,2907,2156,2
global_digital_health_strategy_WHO_2020_2027,29,60,INDEXED,,2138,1944,2
global_digital_health_strategy_WHO_2020_2027,30,60,INDEXED,,1046,904,1
global_digital_health_strategy_WHO_2020_2027,31,60,NONINFORMATIVE_REMOVED,photo_credit_only,121,49,0
global_digital_health_strategy_WHO_2020_2027,32,60,INDEXED,,2214,1729,2
global_digital_health_strategy_WHO_2020_2027,33,60,INDEXED,,1872,1308,2
global_digital_health_strategy_WHO_2020_2027,34,60,INDEXED,,834,579,1
global_digital_health_strategy_WHO_2020_2027,35,60,INDEXED,,2552,2467,3
global_digital_health_strategy_WHO_2020_2027,36,60,INDEXED,,3063,2241,3
global_digital_health_strategy_WHO_2020_2027,37,60,INDEXED,,2338,2250,2
global_digital_health_strategy_WHO_2020_2027,38,60,NONINFORMATIVE_REMOVED,photo_credit_only,168,40,0
global_digital_health_strategy_WHO_2020_2027,39,60,INDEXED,,3020,2267,2
global_digital_health_strategy_WHO_2020_2027,40,60,NONINFORMATIVE_REMOVED,photo_credit_only,508,107,0
global_digital_health_strategy_WHO_2020_2027,41,60,INDEXED,,4439,2270,3
global_digital_health_strategy_WHO_2020_2027,42,60,INDEXED,,3007,1805,2
global_digital_health_strategy_WHO_2020_2027,43,60,INDEXED,,3468,2082,2
global_digital_health_strategy_WHO_2020_2027,44,60,INDEXED,,3173,1901,2
global_digital_health_strategy_WHO_2020_2027,45,60,INDEXED,,2254,1095,1
global_digital_health_strategy_WHO_2020_2027,46,60,NONINFORMATIVE_REMOVED,photo_credit_only,167,43,0
global_digital_health_strategy_WHO_2020_2027,47,60,INDEXED,,146,125,1
global_digital_health_strategy_WHO_2020_2027,48,60,INDEXED,,4911,2925,3
global_digital_health_strategy_WHO_2020_2027,49,60,INDEXED,,4907,2926,3
global_digital_health_strategy_WHO_2020_2027,50,60,INDEXED,,3183,1941,2
global_digital_health_strategy_WHO_2020_2027,51,60,INDEXED,,4083,2528,3
global_digital_health_strategy_WHO_2020_2027,52,60,INDEXED,,3874,2407,3
global_digital_health_strategy_WHO_2020_2027,53,60,INDEXED,,3704,2419,3
global_digital_health_strategy_WHO_2020_2027,54,60,INDEXED,,4491,2346,3
global_digital_health_strategy_WHO_2020_2027,55,60,INDEXED,,5127,3284,4
global_digital_health_strategy_WHO_2020_2027,56,60,INDEXED,,2564,1482,2
global_digital_health_strategy_WHO_2020_2027,57,60,INDEXED,,5109,3136,3
global_digital_health_strategy_WHO_2020_2027,58,60,INDEXED,,4168,2465,3
global_digital_health_strategy_WHO_2020_2027,59,60,INDEXED,,1378,1002,1
global_digital_health_strategy_WHO_2020_2027,60,60,RAW_EMPTY,raw_text_empty,0,0,0
good_ml_practice_guiding_principles_FDA_2021,1,2,INDEXED,,2822,2709,3
good_ml_practice_guiding_principles_FDA_2021,2,2,INDEXED,,5187,5021,6
imdrf_good_ml_practice_2025,1,9,INDEXED,,238,191,1
imdrf_good_ml_practice_2025,2,9,NONINFORMATIVE_REMOVED,copyright_or_disclaimer,1204,1188,0
imdrf_good_ml_practice_2025,3,9,NONINFORMATIVE_REMOVED,toc_start,329,66,0
imdrf_good_ml_practice_2025,4,9,INDEXED,,2632,2463,3
imdrf_good_ml_practice_2025,5,9,INDEXED,,1197,965,1
imdrf_good_ml_practice_2025,6,9,INDEXED,,2650,2407,3
imdrf_good_ml_practice_2025,7,9,INDEXED,,3866,3516,4
imdrf_good_ml_practice_2025,8,9,INDEXED,,2138,1873,2
imdrf_good_ml_practice_2025,9,9,NONINFORMATIVE_REMOVED,copyright_or_disclaimer,1383,1220,0
imdrf_ml_medical_devices_terms_2022,1,18,INDEXED,,205,170,1
imdrf_ml_medical_devices_terms_2022,2,18,INDEXED,,637,503,1
imdrf_ml_medical_devices_terms_2022,3,18,NONINFORMATIVE_REMOVED,toc_start,2069,848,0
imdrf_ml_medical_devices_terms_2022,4,18,INDEXED,,2676,2535,3
imdrf_ml_medical_devices_terms_2022,5,18,INDEXED,,1129,981,1
imdrf_ml_medical_devices_terms_2022,6,18,INDEXED,,1789,1499,2
imdrf_ml_medical_devices_terms_2022,7,18,INDEXED,,1389,1220,1
imdrf_ml_medical_devices_terms_2022,8,18,INDEXED,,1775,1634,2
imdrf_ml_medical_devices_terms_2022,9,18,INDEXED,,2174,1836,2
imdrf_ml_medical_devices_terms_2022,10,18,INDEXED,,2406,2061,2
imdrf_ml_medical_devices_terms_2022,11,18,INDEXED,,2466,2173,4
imdrf_ml_medical_devices_terms_2022,12,18,INDEXED,,490,329,1
imdrf_ml_medical_devices_terms_2022,13,18,INDEXED,,1256,1125,1
imdrf_ml_medical_devices_terms_2022,14,18,INDEXED,,2467,2284,3
imdrf_ml_medical_devices_terms_2022,15,18,INDEXED,,1531,1369,1
imdrf_ml_medical_devices_terms_2022,16,18,INDEXED,,2147,2007,2
imdrf_ml_medical_devices_terms_2022,17,18,INDEXED,,2020,1862,2
imdrf_ml_medical_devices_terms_2022,18,18,NONINFORMATIVE_REMOVED,copyright_or_disclaimer,544,537,0
imdrf_samd_clinical_evaluation_2017,1,30,INDEXED,,830,666,1
imdrf_samd_clinical_evaluation_2017,2,30,NONINFORMATIVE_REMOVED,toc_start,2768,2508,0
imdrf_samd_clinical_evaluation_2017,3,30,INDEXED,,835,613,1
imdrf_samd_clinical_evaluation_2017,4,30,INDEXED,,3049,2227,2
imdrf_samd_clinical_evaluation_2017,5,30,NONINFORMATIVE_REMOVED,editorial_footer_or_figure_caption,325,53,0
imdrf_samd_clinical_evaluation_2017,6,30,INDEXED,,1727,1461,2
imdrf_samd_clinical_evaluation_2017,7,30,INDEXED,,3026,2176,3
imdrf_samd_clinical_evaluation_2017,8,30,INDEXED,,1851,1553,2
imdrf_samd_clinical_evaluation_2017,9,30,INDEXED,,3147,2318,3
imdrf_samd_clinical_evaluation_2017,10,30,INDEXED,,3050,2418,3
imdrf_samd_clinical_evaluation_2017,11,30,INDEXED,,3225,1912,2
imdrf_samd_clinical_evaluation_2017,12,30,INDEXED,,2166,1841,2
imdrf_samd_clinical_evaluation_2017,13,30,INDEXED,,3518,2399,3
imdrf_samd_clinical_evaluation_2017,14,30,INDEXED,,3258,2094,2
imdrf_samd_clinical_evaluation_2017,15,30,INDEXED,,2214,1898,2
imdrf_samd_clinical_evaluation_2017,16,30,INDEXED,,2335,2087,3
imdrf_samd_clinical_evaluation_2017,17,30,INDEXED,,1142,921,1
imdrf_samd_clinical_evaluation_2017,18,30,INDEXED,,1923,1620,2
imdrf_samd_clinical_evaluation_2017,19,30,INDEXED,,2154,1806,2
imdrf_samd_clinical_evaluation_2017,20,30,INDEXED,,1971,1630,2
imdrf_samd_clinical_evaluation_2017,21,30,INDEXED,,1190,304,1
imdrf_samd_clinical_evaluation_2017,22,30,REFERENCES_REMOVED,reference_section_starts_removed,2335,0,0
imdrf_samd_clinical_evaluation_2017,23,30,REFERENCES_REMOVED,reference_pages_removed,2563,0,0
imdrf_samd_clinical_evaluation_2017,24,30,INDEXED,,2976,2564,3
imdrf_samd_clinical_evaluation_2017,25,30,INDEXED,,3265,2827,3
imdrf_samd_clinical_evaluation_2017,26,30,INDEXED,,3197,2787,3
imdrf_samd_clinical_evaluation_2017,27,30,INDEXED,,2919,2515,3
imdrf_samd_clinical_evaluation_2017,28,30,INDEXED,,3032,2618,3
imdrf_samd_clinical_evaluation_2017,29,30,INDEXED,,3034,2614,3
imdrf_samd_clinical_evaluation_2017,30,30,NONINFORMATIVE_REMOVED,editorial_footer_or_figure_caption,321,93,0
imdrf_samd_risk_framework_2014,1,30,INDEXED,,1130,786,1
imdrf_samd_risk_framework_2014,2,30,NONINFORMATIVE_REMOVED,toc_start,3826,3425,0
imdrf_samd_risk_framework_2014,3,30,INDEXED,,938,620,1
imdrf_samd_risk_framework_2014,4,30,INDEXED,,2900,2524,3
imdrf_samd_risk_framework_2014,5,30,INDEXED,,2310,1889,2
imdrf_samd_risk_framework_2014,6,30,INDEXED,,2033,1577,2
imdrf_samd_risk_framework_2014,7,30,INDEXED,,2611,2174,3
imdrf_samd_risk_framework_2014,8,30,INDEXED,,2803,2335,3
imdrf_samd_risk_framework_2014,9,30,INDEXED,,2897,2455,3
imdrf_samd_risk_framework_2014,10,30,INDEXED,,2932,2582,3
imdrf_samd_risk_framework_2014,11,30,INDEXED,,2940,2503,3
imdrf_samd_risk_framework_2014,12,30,INDEXED,,2962,2499,3
imdrf_samd_risk_framework_2014,13,30,INDEXED,,2795,2323,3
imdrf_samd_risk_framework_2014,14,30,INDEXED,,2661,1914,2
imdrf_samd_risk_framework_2014,15,30,INDEXED,,2661,2162,2
imdrf_samd_risk_framework_2014,16,30,INDEXED,,3214,2675,3
imdrf_samd_risk_framework_2014,17,30,INDEXED,,3126,2581,3
imdrf_samd_risk_framework_2014,18,30,INDEXED,,2978,2431,3
imdrf_samd_risk_framework_2014,19,30,INDEXED,,3459,2891,3
imdrf_samd_risk_framework_2014,20,30,INDEXED,,2853,2448,3
imdrf_samd_risk_framework_2014,21,30,INDEXED,,2623,2196,3
imdrf_samd_risk_framework_2014,22,30,INDEXED,,2918,2519,3
imdrf_samd_risk_framework_2014,23,30,INDEXED,,2140,1711,2
imdrf_samd_risk_framework_2014,24,30,INDEXED,,2737,2280,3
imdrf_samd_risk_framework_2014,25,30,INDEXED,,3146,2641,3
imdrf_samd_risk_framework_2014,26,30,INDEXED,,2343,1897,2
imdrf_samd_risk_framework_2014,27,30,INDEXED,,2732,2219,2
imdrf_samd_risk_framework_2014,28,30,INDEXED,,3195,2656,3
imdrf_samd_risk_framework_2014,29,30,INDEXED,,2642,2225,3
imdrf_samd_risk_framework_2014,30,30,INDEXED,,1390,1073,1
justice_data_governance_OECD_2024,1,56,NONINFORMATIVE_REMOVED,cover_or_heading_only,401,184,0
justice_data_governance_OECD_2024,2,56,NONINFORMATIVE_REMOVED,boilerplate_or_url_only,54,49,0
justice_data_governance_OECD_2024,3,56,INDEXED,,2451,2341,2
justice_data_governance_OECD_2024,4,56,INDEXED,,1299,1024,1
justice_data_governance_OECD_2024,5,56,NONINFORMATIVE_REMOVED,acknowledgements,2385,2282,0
justice_data_governance_OECD_2024,6,56,NONINFORMATIVE_REMOVED,toc_start,2225,908,0
justice_data_governance_OECD_2024,7,56,INDEXED,,2391,1591,2
justice_data_governance_OECD_2024,8,56,INDEXED,,3293,2939,3
justice_data_governance_OECD_2024,9,56,INDEXED,,5237,3892,4
justice_data_governance_OECD_2024,10,56,INDEXED,,4468,4179,6
justice_data_governance_OECD_2024,11,56,INDEXED,,4327,4177,4
justice_data_governance_OECD_2024,12,56,INDEXED,,2782,2487,3
justice_data_governance_OECD_2024,13,56,INDEXED,,3976,3826,4
justice_data_governance_OECD_2024,14,56,INDEXED,,4087,3782,5
justice_data_governance_OECD_2024,15,56,INDEXED,,3475,3347,4
justice_data_governance_OECD_2024,16,56,INDEXED,,3847,3393,5
justice_data_governance_OECD_2024,17,56,INDEXED,,3553,3280,4
justice_data_governance_OECD_2024,18,56,INDEXED,,2610,2299,3
justice_data_governance_OECD_2024,19,56,INDEXED,,4175,4046,5
justice_data_governance_OECD_2024,20,56,INDEXED,,3446,3148,5
justice_data_governance_OECD_2024,21,56,INDEXED,,4075,3943,5
justice_data_governance_OECD_2024,22,56,INDEXED,,3802,3507,4
justice_data_governance_OECD_2024,23,56,INDEXED,,4212,4086,5
justice_data_governance_OECD_2024,24,56,INDEXED,,4087,3796,4
justice_data_governance_OECD_2024,25,56,INDEXED,,4659,4539,5
justice_data_governance_OECD_2024,26,56,INDEXED,,4133,3826,4
justice_data_governance_OECD_2024,27,56,INDEXED,,2164,1524,2
justice_data_governance_OECD_2024,28,56,INDEXED,,1612,1327,2
justice_data_governance_OECD_2024,29,56,INDEXED,,4088,3970,4
justice_data_governance_OECD_2024,30,56,INDEXED,,4425,4117,5
justice_data_governance_OECD_2024,31,56,INDEXED,,3537,3403,3
justice_data_governance_OECD_2024,32,56,INDEXED,,3984,3665,4
justice_data_governance_OECD_2024,33,56,INDEXED,,4435,4270,4
justice_data_governance_OECD_2024,34,56,INDEXED,,4303,3760,4
justice_data_governance_OECD_2024,35,56,INDEXED,,2667,2561,3
justice_data_governance_OECD_2024,36,56,INDEXED,,4414,4107,5
justice_data_governance_OECD_2024,37,56,INDEXED,,3718,3566,4
justice_data_governance_OECD_2024,38,56,INDEXED,,2938,2648,3
justice_data_governance_OECD_2024,39,56,INDEXED,,4356,4230,5
justice_data_governance_OECD_2024,40,56,INDEXED,,4056,3762,4
justice_data_governance_OECD_2024,41,56,INDEXED,,3283,3118,3
justice_data_governance_OECD_2024,42,56,INDEXED,,4355,3989,4
justice_data_governance_OECD_2024,43,56,INDEXED,,3999,3816,4
justice_data_governance_OECD_2024,44,56,INDEXED,,3721,3337,4
justice_data_governance_OECD_2024,45,56,INDEXED,,3948,3784,4
justice_data_governance_OECD_2024,46,56,INDEXED,,3160,2795,3
justice_data_governance_OECD_2024,47,56,INDEXED,,3868,3706,4
justice_data_governance_OECD_2024,48,56,NONINFORMATIVE_REMOVED,boilerplate_or_url_only,2807,4,0
justice_data_governance_OECD_2024,49,56,REFERENCES_REMOVED,reference_pages_removed,3410,0,0
justice_data_governance_OECD_2024,50,56,REFERENCES_REMOVED,reference_pages_removed,3453,0,0
justice_data_governance_OECD_2024,51,56,REFERENCES_REMOVED,reference_pages_removed,3047,0,0
justice_data_governance_OECD_2024,52,56,REFERENCES_REMOVED,reference_pages_removed,3537,0,0
justice_data_governance_OECD_2024,53,56,REFERENCES_REMOVED,reference_pages_removed,3001,0,0
justice_data_governance_OECD_2024,54,56,INDEXED,,3209,2927,3
justice_data_governance_OECD_2024,55,56,INDEXED,,4377,4280,4
justice_data_governance_OECD_2024,56,56,INDEXED,,501,236,1
multimodal_models_guidance_WHO_2024,1,98,NONINFORMATIVE_REMOVED,cover_or_heading_only,102,96,0
multimodal_models_guidance_WHO_2024,2,98,RAW_EMPTY,raw_text_empty,0,0,0
multimodal_models_guidance_WHO_2024,3,98,NONINFORMATIVE_REMOVED,cover_or_heading_only,102,96,0
multimodal_models_guidance_WHO_2024,4,98,NONINFORMATIVE_REMOVED,copyright_or_disclaimer,3549,3532,0
multimodal_models_guidance_WHO_2024,5,98,NONINFORMATIVE_REMOVED,toc_start,3075,2604,0
multimodal_models_guidance_WHO_2024,6,98,NONINFORMATIVE_REMOVED,toc_continuation,1829,1518,0
multimodal_models_guidance_WHO_2024,7,98,NONINFORMATIVE_REMOVED,acknowledgements,2662,2576,0
multimodal_models_guidance_WHO_2024,8,98,INDEXED,,2464,2325,3
multimodal_models_guidance_WHO_2024,9,98,NONINFORMATIVE_REMOVED,acknowledgements,212,118,0
multimodal_models_guidance_WHO_2024,10,98,INDEXED,,3167,2989,4
multimodal_models_guidance_WHO_2024,11,98,INDEXED,,2796,2263,3
multimodal_models_guidance_WHO_2024,12,98,INDEXED,,3880,2267,2
multimodal_models_guidance_WHO_2024,13,98,INDEXED,,3304,2858,3
multimodal_models_guidance_WHO_2024,14,98,INDEXED,,4029,2298,3
multimodal_models_guidance_WHO_2024,15,98,INDEXED,,2979,2829,3
multimodal_models_guidance_WHO_2024,16,98,INDEXED,,2787,2608,3
multimodal_models_guidance_WHO_2024,17,98,INDEXED,,1245,1153,1
multimodal_models_guidance_WHO_2024,18,98,INDEXED,,6851,3205,3
multimodal_models_guidance_WHO_2024,19,98,INDEXED,,3403,3263,4
multimodal_models_guidance_WHO_2024,20,98,INDEXED,,3825,3641,4
multimodal_models_guidance_WHO_2024,21,98,INDEXED,,3486,3359,4
multimodal_models_guidance_WHO_2024,22,98,INDEXED,,3341,3170,4
